word	code	tags	ToRCH-freq
代表作	wgwt	★/➆/ⓦ/ⓣ	21
代表团	wglf	ⓦ/ⓣ	112
代表处	wgth	ⓦ/ⓣ	2
代表性	wgnt	★/ⓣ	109
代表队	wgbw	ⓣ	2
代言人	wyww	★/➆/ⓦ/ⓣ	4
代议制	wyrm	★/➆/ⓦ/ⓣ	4
代谢物	wytr	ⓦ/ⓣ	5
代金券	wqud	➆/ⓦ/ⓣ	0
代销店	wqyh	★/ⓣ	0
代食品	wwkk	★/ⓦ/ⓣ	0
令狐冲	wquk	ⓦ/ⓣ	1
以利于	ntgf	★/ⓣ	5
以太网	ndmq	ⓦ/ⓣ	0
以至于	nggf	★/➆/ⓣ	61
以致于	nggf	★	0
以色列	nqgq	ⓦ/ⓣ	59
仪仗队	wwbw	★/➆/ⓦ/ⓣ	4
仪表板	wgsr	ⓦ/ⓣ	0
仪表盘	wgte	ⓦ/ⓣ	4
仫佬族	wwyt	★/➆/ⓦ/ⓣ	7
仰八叉	wwcy	★/➆	0
仲呈祥	wkpy	ⓦ/ⓣ	1
仲裁员	wfkm	ⓣ	0
仲裁法	wfif	ⓣ	0
价值性	wwnt	ⓣ	1
价值观	wwcm	★/➆/ⓦ/ⓣ	310
价值论	wwyw	ⓦ/ⓣ	3
价值量	wwjg	➆/ⓣ	0
价值链	wwql	ⓦ/ⓣ	0
价格低	wswq	ⓣ	1
价格战	wshk	ⓦ/ⓣ	0
价目表	whge	★/ⓣ	2
任何人	wwww	ⓣ	53
任免权	wqsc	ⓣ	1
任务量	wtjg	ⓣ	0
任弼时	wxjf	ⓦ/ⓣ	0
任志强	wfxk	ⓦ/ⓣ	1
任意球	wugf	ⓦ/ⓣ	0
任正非	wgdj	ⓦ/ⓣ	24
任达华	wdwx	ⓦ/ⓣ	1
份儿菜	wqae	★	0
份儿饭	wqqn	★/➆/ⓣ	0
份子钱	wbqg	★/ⓦ/ⓣ	0
仿制品	wrkk	ⓦ/ⓣ	1
仿宋体	wpws	★/ⓦ/ⓣ	0
仿生学	wtip	★/➆/ⓦ/ⓣ	0
仿羊绒	wuxa	ⓣ	0
企业主	woyg	★/ⓣ	6
企业化	wowx	★/➆/ⓣ	0
企业家	wope	★/ⓦ/ⓣ	80
企业界	wolw	★/ⓣ	12
企事业	wgog	★/ⓣ	38
企口板	wksr	➆/ⓣ	0
伊妹儿	wvqt	➆/ⓦ/ⓣ	0
伊布拉	wdru	ⓣ	0
伊拉克	wrdq	ⓦ/ⓣ	23
伊斯兰	wauf	ⓦ/ⓣ	122
伊斯顿	wagb	ⓦ/ⓣ	3
伊玛目	wghh	ⓦ/ⓣ	1
伊瓜因	wrld	ⓦ/ⓣ	0
伊甸园	wqlf	★/➆/ⓦ/ⓣ	3
伍修权	wwsc	ⓦ/ⓣ	1
伏尔泰	wqdw	ⓦ/ⓣ	5
伏特加	wtlk	➆/ⓦ/ⓣ	0
伏隔核	wbsy	ⓦ/ⓣ	14
伐木场	wsfn	ⓣ	0
休养所	wurn	★/ⓣ	0
休息区	wtaq	ⓦ/ⓣ	0
休息室	wtpg	★/ⓣ	12
休息日	wtjj	ⓣ	7
休斯敦	wayb	ⓦ/ⓣ	5
休斯顿	wagb	ⓦ/ⓣ	0
休止符	whtw	★/➆/ⓦ/ⓣ	3
休眠期	whad	ⓣ	1
休闲服	wueb	➆/ⓣ	1
休闲游	wuiy	ⓣ	3
休闲装	wuuf	➆/ⓦ/ⓣ	2
众乡亲	wxus	ⓣ	4
众生相	wtsh	➆/ⓦ/ⓣ	1
众议员	wykm	★/ⓦ/ⓣ	2
众议院	wybp	★/➆/ⓦ/ⓣ	10
优先级	wtxe	ⓣ	2
优先股	wtem	ⓦ/ⓣ	1
优劣势	wirv	ⓣ	0
优卡丹	whmy	ⓦ/ⓣ	2
优惠价	wgww	ⓣ	1
优惠券	wgud	ⓦ/ⓣ	3
优惠卡	wghh	ⓣ	0
优惠证	wgyg	ⓣ	2
优秀奖	wtuq	ⓣ	1
优秀率	wtyx	ⓣ	0
优秀生	wttg	ⓣ	0
优秀者	wtft	ⓣ	1
优等生	wttg	ⓣ	4
优缺点	wrhk	★/ⓣ	4
优胜者	weft	ⓣ	1
优良率	wyyx	ⓣ	2
优越性	wfnt	★/ⓣ	12
优越感	wfdg	★/➆/ⓦ/ⓣ	7
优选法	wtif	★/➆/ⓣ	0
优酷网	wsmq	ⓦ/ⓣ	1
伙伴国	wwlg	ⓣ	0
伙食费	wwxj	ⓣ	3
会不会	wgwf	ⓦ/ⓣ	1
会做人	wwww	ⓣ	2
会同县	wmeg	ⓦ/ⓣ	6
会员制	wkrm	ⓦ/ⓣ	1
会员国	wklg	★/ⓣ	3
会员证	wkyg	★/ⓣ	0
会客厅	wpds	ⓣ	10
会客室	wppg	★/ⓣ	2
会稽郡	wtvt	ⓦ/ⓣ	2
会计学	wyip	ⓦ/ⓣ	4
会计师	wyjg	★/➆/ⓦ/ⓣ	26
会计证	wyyg	ⓣ	0
会计部	wyuk	ⓣ	0
会议厅	wyds	ⓦ/ⓣ	6
会议室	wypg	ⓦ/ⓣ	34
会议桌	wyhj	ⓣ	1
会道门	wuuy	★/➆/ⓦ/ⓣ	0
传令兵	wwrg	ⓣ	0
传呼机	wksm	★/ⓦ/ⓣ	0
传声器	wfkk	➆/ⓦ/ⓣ	0
传声筒	wftm	★/➆/ⓣ	1
传奇性	wdnt	ⓣ	3
传媒界	wvlw	ⓣ	0
传家宝	wppg	★/➆/ⓣ	6
传帮带	wdgk	★/➆/ⓣ	1
传感器	wdkk	★/➆/ⓦ/ⓣ	59
传承人	wbww	ⓣ	15
传承者	wbft	ⓣ	1
传播力	wrlt	ⓣ	1
传播学	wrip	ⓦ/ⓣ	5
传播者	wrft	ⓣ	10
传教士	wffg	★/➆/ⓦ/ⓣ	64
传染性	wint	★/ⓣ	11
传染源	wiid	★/ⓣ	8
传染病	wiug	★/➆/ⓦ/ⓣ	23
传染科	witu	ⓣ	0
传染给	wixw	ⓣ	0
传真机	wfsm	★/➆/ⓦ/ⓣ	0
传统戏	wxca	ⓣ	2
传记片	wyth	★/ⓦ/ⓣ	0
传输线	wlxg	➆/ⓦ/ⓣ	0
传达室	wdpg	★/ⓣ	0
传过来	wfgo	ⓣ	0
传送带	wugk	★/➆/ⓦ/ⓣ	5
伤心地	wnfb	ⓣ	3
伤感情	wdng	ⓣ	0
伤残人	wgww	★/ⓣ	0
伤病员	wukm	★/ⓣ	0
伤脑筋	wete	★/➆/ⓣ	3
伦理学	wgip	➆/ⓦ/ⓣ	22
伪君子	wvbb	★/➆/ⓦ/ⓣ	4
伪政府	wgyw	ⓣ	3
伪政权	wgsc	★/ⓦ/ⓣ	0
伪科学	wtip	★/➆/ⓦ/ⓣ	2
伯克利	wdtj	ⓦ/ⓣ	5
伯南克	wfdq	ⓦ/ⓣ	1
伯尔尼	wqnx	ⓦ/ⓣ	1
伯明翰	wjfj	ⓦ/ⓣ	2
伯祖母	wpxg	➆/ⓣ	0
伯纳乌	wxqn	ⓦ/ⓣ	0
伯纳德	wxtf	ⓦ/ⓣ	0
估堆儿	wfqt	➆/ⓣ	0
估计值	wywf	ⓣ	3
伸出手	wbrt	ⓣ	2
伸懒腰	wnes	★/➆/ⓣ	6
伸进去	wffc	ⓣ	0
伽倻琴	wwgg	➆/ⓦ/ⓣ	0
伽利略	wtlt	ⓦ/ⓣ	2
伽南香	wftj	➆/ⓣ	0
伽马刀	wcvn	★/➆/ⓦ/ⓣ	0
低下头	wgud	ⓣ	10
低价位	wwwu	ⓣ	1
低俗化	wwwx	ⓣ	1
低功耗	wadi	ⓣ	0
低压槽	wdsg	➆/ⓦ/ⓣ	0
低密度	wpya	ⓣ	1
低层次	wnuq	ⓣ	0
低年级	wrxe	★/ⓣ	2
低成本	wdsg	ⓣ	2
低收入	wnty	ⓣ	21
低水平	wigu	ⓣ	0
低洼地	wifb	ⓣ	1
低浓度	wiya	ⓣ	1
低版本	wtsg	ⓣ	0
低着头	wuud	ⓣ	3
低纬度	wxya	★/ⓦ/ⓣ	1
低聚糖	wboy	➆/ⓦ/ⓣ	0
低能儿	wcqt	★/➆/ⓣ	0
低血压	wtdf	★/ⓦ/ⓣ	1
低血糖	wtoy	★/ⓦ/ⓣ	17
低音炮	wuoq	ⓣ	0
住宅区	wpaq	ⓦ/ⓣ	4
住宅楼	wpso	ⓣ	3
住宿费	wpxj	ⓣ	3
住建局	wvnn	ⓣ	1
住建部	wvuk	ⓦ/ⓣ	1
住所地	wrfb	ⓣ	0
住校生	wstg	ⓣ	1
住院费	wbxj	ⓣ	2
住院部	wbuk	★/ⓣ	3
体前屈	wunb	ⓣ	1
体力活	wlit	ⓣ	2
体循环	wtgg	➆/ⓦ/ⓣ	0
体操队	wrbw	ⓣ	2
体检表	wsge	★/ⓣ	0
体温表	wige	➆/ⓦ/ⓣ	2
体温计	wiyf	★/➆/ⓦ/ⓣ	0
体积吨	wtkg	➆/ⓣ	0
体系化	wtwx	ⓣ	1
体细胞	wxeq	ⓦ/ⓣ	1
体育台	wyck	ⓦ/ⓣ	0
体育场	wyfn	★/➆/ⓦ/ⓣ	25
体育界	wylw	ⓣ	3
体育课	wyyj	ⓦ/ⓣ	15
体育部	wyuk	ⓦ/ⓣ	1
体育馆	wyqn	★/➆/ⓦ/ⓣ	37
体面地	wdfb	ⓣ	0
体验式	wcaa	ⓣ	1
体验感	wcdg	ⓣ	1
何兆武	wiga	ⓦ/ⓣ	1
何其芳	waay	ⓦ/ⓣ	1
何占豪	whyp	ⓦ/ⓣ	1
何厚铧	wdqw	ⓦ/ⓣ	3
何原因	wdld	ⓣ	0
何时能	wjce	ⓣ	0
何泽慧	widh	ⓦ/ⓣ	1
何盛东	wdai	ⓦ/ⓣ	1
何祚庥	wpyw	ⓦ/ⓣ	1
何立峰	wumt	ⓦ/ⓣ	0
何苦来	wago	➆/ⓣ	0
何训田	wyll	ⓦ/ⓣ	1
何雯娜	wfvv	ⓦ/ⓣ	0
何首乌	wuqn	★/➆/ⓦ/ⓣ	3
余万元	wdfq	ⓣ	2
余世维	waxw	ⓣ	0
余光中	wikh	ⓦ/ⓣ	1
余婷婷	wvvy	ⓣ	1
余振东	wrai	ⓦ/ⓣ	0
余秋里	wtjf	ⓦ/ⓣ	2
佛光寺	wiff	ⓦ/ⓣ	1
佛山市	wmym	ⓦ/ⓣ	1
佛得角	wtqe	ⓦ/ⓣ	0
佛手瓜	wrrc	➆/ⓦ/ⓣ	0
佛教徒	wftf	ⓦ/ⓣ	7
作业本	wosg	★/ⓦ/ⓣ	8
作业量	wojg	ⓣ	0
作业题	wojg	ⓣ	1
作准备	wutl	ⓣ	2
作品展	wkna	ⓣ	4
作坊式	wfaa	ⓣ	1
作报告	wrtf	ⓣ	2
作斗争	wuqv	ⓣ	5
作曲家	wmpe	★/ⓦ/ⓣ	14
作案人	wpww	ⓣ	1
作用于	wegf	ⓣ	5
作用力	welt	★/➆/ⓦ/ⓣ	4
作训服	wyeb	ⓣ	1
佝偻病	wwug	★/➆/ⓦ/ⓣ	1
佟丽娅	wgvg	ⓦ/ⓣ	2
佟志广	wfyy	ⓦ/ⓣ	1
你们俩	wwwg	ⓣ	4
你们好	wwvb	ⓣ	1
佧佤族	wwyt	➆/ⓦ/ⓣ	0
佩德罗	wtlq	ⓦ/ⓣ	0
佩蒂特	watr	ⓦ/ⓣ	2
佩雷斯	wfad	ⓦ/ⓣ	5
佩鲁贾	wqsm	ⓦ/ⓣ	1
佳木斯	wsad	ⓦ/ⓣ	1
佼佼者	wwft	★/ⓣ	7
使不得	wgtj	★/➆/ⓣ	2
使劲儿	wcqt	★/ⓣ	3
使君子	wvbb	ⓦ/ⓣ	1
使命感	wwdg	ⓣ	26
使性子	wnbb	★/➆/ⓣ	0
使用期	wead	ⓣ	2
使用权	wesc	ⓦ/ⓣ	6
使用率	weyx	ⓣ	5
使用税	wetu	ⓣ	4
使用者	weft	ⓦ/ⓣ	24
使用费	wexj	ⓣ	1
使用量	wejg	ⓣ	4
使眼色	whqc	★/➆/ⓣ	3
使绊儿	wxqt	★/➆/ⓣ	0
使领馆	wwqn	★/ⓦ/ⓣ	2
侃大山	wdmm	★/➆/ⓣ	0
侄女婿	wvvn	★/➆/ⓣ	0
侄媳妇	wvvv	★/➆/ⓣ	0
侄孙女	wbvv	★/➆/ⓣ	0
侍应生	wytg	➆/ⓦ/ⓣ	3
侏罗纪	wlxn	ⓦ/ⓣ	1
供应品	wykk	ⓣ	1
供应商	wyum	ⓦ/ⓣ	29
供应点	wyhk	★/ⓣ	0
供应站	wyuh	★/ⓣ	1
供应者	wyft	ⓦ/ⓣ	2
供应舰	wyte	➆/ⓣ	0
供应量	wyjg	ⓣ	7
供应链	wyql	ⓦ/ⓣ	2
供求率	wfyx	➆/ⓣ	0
供给侧	wxwm	➆/ⓦ/ⓣ	0
供给制	wxrm	★/➆/ⓦ/ⓣ	0
供给量	wxjg	ⓣ	1
供货期	wwad	ⓣ	0
供货量	wwjg	ⓣ	0
供销社	wqpy	★/➆/ⓦ/ⓣ	3
依从性	wwnt	ⓣ	2
依存度	wdya	ⓣ	1
依我看	wtrh	ⓣ	2
依赖于	wggf	ⓣ	1
依赖性	wgnt	ⓦ/ⓣ	3
依附于	wbgf	ⓣ	1
侦察兵	wprg	★/ⓣ	4
侦察员	wpkm	★/ⓣ	0
侦察机	wpsm	★/➆/ⓦ/ⓣ	6
侦探片	wrth	★/ⓣ	0
侦查员	wskm	ⓣ	9
侧重于	wtgf	ⓣ	1
侧重点	wthk	★/ⓣ	5
侨香路	wtkh	ⓦ/ⓣ	1
侮辱性	wdnt	ⓣ	1
侯孝贤	wfjc	ⓦ/ⓣ	0
侯宝林	wpss	ⓦ/ⓣ	0
侯赛因	wpld	ⓦ/ⓣ	1
侵权人	wsww	ⓣ	4
侵权者	wsft	ⓣ	3
侵略军	wlpl	ⓣ	2
侵略性	wlnt	ⓣ	0
侵略者	wlft	ⓦ/ⓣ	22
便利化	wtwx	ⓣ	2
便利店	wtyh	★/➆/ⓦ/ⓣ	0
便利贴	wtmh	➆/ⓦ/ⓣ	0
便捷性	wrnt	ⓣ	1
便携式	wraa	★/➆/ⓣ	5
便衣队	wybw	ⓣ	1
促发展	wnna	ⓣ	0
促进会	wfwf	ⓣ	11
促进法	wfif	ⓣ	0
促进派	wfir	★/ⓣ	0
俄亥俄	wywt	ⓦ/ⓣ	1
俄国人	wlww	ⓦ/ⓣ	0
俄罗斯	wlad	★/ⓦ/ⓣ	188
俎上肉	whmw	➆/ⓣ	0
俏皮话	whyt	★/➆/ⓦ/ⓣ	1
俗体字	wwpb	➆/ⓦ/ⓣ	0
俗文学	wyip	★/➆/ⓦ/ⓣ	9
俗话说	wyyu	★/ⓣ	27
保不住	wgwy	★/➆/ⓣ	0
保不准	wguw	ⓣ	1
保不定	wgpg	★/➆/ⓣ	0
保不齐	wgyj	➆/ⓣ	2
保修卡	wwhh	ⓣ	1
保健品	wwkk	★/ⓦ/ⓣ	4
保健操	wwrk	★/➆/ⓣ	0
保健球	wwgf	➆/ⓣ	0
保健站	wwuh	★/ⓦ/ⓣ	0
保全费	wwxj	ⓣ	0
保养厂	wudg	ⓣ	2
保卫处	wbth	ⓣ	6
保卫战	wbhk	ⓣ	7
保卫科	wbtu	ⓣ	0
保守党	wpip	ⓦ/ⓣ	26
保守派	wpir	★/ⓦ/ⓣ	5
保安员	wpkm	ⓦ/ⓣ	1
保安处	wpth	ⓣ	1
保安族	wpyt	★/➆/ⓦ/ⓣ	0
保安队	wpbw	ⓦ/ⓣ	9
保密性	wpnt	ⓦ/ⓣ	2
保护人	wrww	★/ⓣ	1
保护价	wrww	★/➆/ⓣ	0
保护伞	wrwu	★/➆/ⓦ/ⓣ	8
保护区	wraq	ⓦ/ⓣ	10
保护国	wrlg	★/➆/ⓦ/ⓣ	0
保护地	wrfb	ⓦ/ⓣ	0
保护局	wrnn	ⓣ	0
保护层	wrnf	ⓣ	2
保护性	wrnt	ⓣ	1
保护法	wrif	ⓣ	8
保护神	wrpy	ⓣ	5
保护者	wrft	ⓦ/ⓣ	2
保护膜	wrea	ⓣ	3
保护色	wrqc	★/➆/ⓦ/ⓣ	0
保持者	wrft	ⓣ	1
保有量	wdjg	ⓣ	2
保洁员	wikm	ⓣ	2
保温层	winf	ⓣ	0
保温杯	wisg	★/➆/ⓦ/ⓣ	2
保温瓶	wiua	★/➆/ⓦ/ⓣ	0
保皇党	wrip	ⓦ/ⓣ	1
保皇派	wrir	ⓦ/ⓣ	1
保监会	wjwf	ⓦ/ⓣ	2
保税区	wtaq	★/➆/ⓦ/ⓣ	4
保管员	wtkm	★/ⓣ	6
保育员	wykm	★/➆/ⓣ	0
保育院	wybp	★/➆/ⓦ/ⓣ	0
保证书	wynn	★/➆/ⓦ/ⓣ	0
保证人	wyww	★/➆/ⓣ	0
保证率	wyyx	ⓣ	0
保证金	wyqq	★/➆/ⓦ/ⓣ	25
保质期	wrad	★/➆/ⓦ/ⓣ	3
保险业	wbog	ⓦ/ⓣ	2
保险丝	wbxx	★/➆/ⓦ/ⓣ	3
保险人	wbww	➆/ⓣ	1
保险刀	wbvn	➆/ⓣ	0
保险单	wbuj	★/➆/ⓣ	0
保险套	wbdd	★/➆/ⓦ/ⓣ	0
保险带	wbgk	★/➆/ⓣ	0
保险期	wbad	★/ⓣ	0
保险杠	wbsa	ⓦ/ⓣ	1
保险柜	wbsa	★/➆/ⓦ/ⓣ	10
保险法	wbif	★/➆/ⓦ/ⓣ	4
保险灯	wbos	★/➆/ⓣ	0
保险箱	wbts	★/➆/ⓦ/ⓣ	4
保险费	wbxj	➆/ⓣ	22
保险金	wbqq	ⓦ/ⓣ	6
保障性	wbnt	ⓣ	0
保障法	wbif	ⓣ	0
保障金	wbqq	ⓣ	1
保鲜剂	wqyj	★/ⓣ	0
保鲜膜	wqea	➆/ⓦ/ⓣ	0
保鲜袋	wqwa	★/ⓣ	0
保龄球	whgf	★/➆/ⓦ/ⓣ	1
俞可平	wsgu	ⓦ/ⓣ	2
俞平伯	wgwr	ⓦ/ⓣ	3
俞振飞	wrnu	ⓦ/ⓣ	1
俞敏洪	wtia	ⓦ/ⓣ	0
俞正声	wgfn	ⓦ/ⓣ	4
信不信	wgwy	ⓣ	0
信不过	wgfp	★/➆/ⓣ	1
信仰者	wwft	ⓦ/ⓣ	1
信任感	wwdg	★/ⓣ	6
信号弹	wkxu	★/➆/ⓦ/ⓣ	1
信号旗	wkyt	★/ⓦ/ⓣ	0
信号枪	wksw	★/➆/ⓦ/ⓣ	1
信号灯	wkos	★/➆/ⓦ/ⓣ	3
信噪比	wkxx	ⓦ/ⓣ	3
信天游	wgiy	★/➆/ⓦ/ⓣ	3
信天翁	wgwc	★/➆/ⓦ/ⓣ	0
信得过	wtfp	★/➆/ⓣ	5
信息化	wtwx	★/ⓦ/ⓣ	228
信息员	wtkm	ⓣ	5
信息学	wtip	ⓦ/ⓣ	2
信息库	wtyl	★/➆/ⓣ	8
信息战	wthk	★/ⓦ/ⓣ	0
信息流	wtiy	ⓣ	4
信息港	wtia	➆/ⓣ	0
信息源	wtid	ⓦ/ⓣ	3
信息点	wthk	ⓣ	0
信息码	wtdc	➆/ⓣ	0
信息网	wtmq	ⓣ	1
信息论	wtyw	★/➆/ⓦ/ⓣ	0
信息量	wtjg	ⓦ/ⓣ	17
信春鹰	wdyw	ⓦ/ⓣ	0
信瓤儿	wyqt	➆	0
信用卡	wehh	★/➆/ⓦ/ⓣ	22
信用社	wepy	★/ⓣ	2
信用证	weyg	ⓦ/ⓣ	2
信皮儿	whqt	★/➆	0
信访办	wylw	ⓦ/ⓣ	1
信贷员	wwkm	★/ⓣ	0
信赖感	wgdg	ⓣ	0
修改稿	wnty	ⓣ	1
修文县	wyeg	ⓦ/ⓣ	1
修正案	wgpv	★/ⓦ/ⓣ	13
修理厂	wgdg	ⓣ	1
修理工	wgaa	ⓣ	2
修罗场	wlfn	ⓦ/ⓣ	0
修订本	wysg	★/ⓣ	0
修订版	wyth	★/ⓦ/ⓣ	0
修车铺	wlqg	ⓣ	1
修辞学	wtip	➆/ⓦ/ⓣ	4
修辞格	wtst	➆/ⓦ/ⓣ	0
修道院	wubp	★/➆/ⓦ/ⓣ	2
修饰语	wqyg	ⓦ/ⓣ	2
俯卧撑	wari	★/➆/ⓦ/ⓣ	0
俱乐部	wquk	★/➆/ⓦ/ⓣ	101
倒三角	wdqe	ⓣ	0
倒不如	wgvk	ⓣ	11
倒回去	wlfc	ⓣ	0
倒垃圾	wffe	ⓣ	2
倒好儿	wvqt	★/➆/ⓣ	0
倒座儿	wyqt	➆/ⓣ	0
倒插笔	wrtt	★/➆/ⓣ	0
倒插门	wruy	★/➆/ⓦ/ⓣ	0
倒数第	wotx	ⓣ	0
倒时差	wjud	ⓦ/ⓣ	0
倒春寒	wdpa/wdpf	★/➆/ⓦ/ⓣ	0
倒栽葱	wfaq	★/➆/ⓣ	0
倒牌子	wtbb	➆/ⓣ	0
倒胃口	wlkk	★/➆/ⓣ	3
倒装句	wuqk	➆/ⓦ/ⓣ	0
倒计时	wyjf	★/➆/ⓦ/ⓣ	7
倒过儿	wfqt	➆/ⓣ	0
倒霉蛋	wfnh	ⓣ	1
候机楼	wsso	★/ⓦ/ⓣ	4
候诊室	wypg	ⓣ	2
候车室	wlpg	★/ⓦ/ⓣ	3
候选人	wtww	★/➆/ⓦ/ⓣ	37
借东风	wamq	★/ⓣ	0
借书证	wnyg	ⓦ/ⓣ	2
借出去	wbfc	ⓣ	0
借助于	wegf	ⓣ	9
借款人	wfww	ⓦ/ⓣ	3
借记卡	wyhh	➆/ⓦ/ⓣ	0
借读生	wytg	ⓣ	0
借读费	wyxj	ⓣ	0
倡导者	wnft	ⓣ	8
倡议书	wynn	ⓣ	4
债务人	wtww	★/➆/ⓦ/ⓣ	3
债权人	wsww	★/➆/ⓦ/ⓣ	11
债转股	wlem	ⓣ	0
值夜班	wygy	ⓣ	0
值日生	wjtg	★/ⓣ	1
值班室	wgpg	★/ⓣ	7
倾向性	wtnt	★/➆/ⓣ	10
倾斜度	wwya	ⓣ	1
假动作	wfwt	ⓦ/ⓣ	0
假嗓子	wkbb	➆/ⓣ	0
假大空	wdpw	★/➆/ⓣ	1
假小子	wibb	★/➆/ⓦ/ⓣ	0
假恶丑	wgnf	ⓣ	2
假想敌	wstd	★/➆/ⓦ/ⓣ	0
假惺惺	wnnj	★/➆/ⓣ	4
假慈悲	wudj	ⓦ/ⓣ	0
假撇清	wrig	➆/ⓣ	0
假正经	wgxc	★/ⓣ	0
假睫毛	whtf	ⓦ/ⓣ	0
假道学	wuip	★/➆/ⓣ	1
假面具	wdhw	★/➆/ⓣ	1
偏口鱼	wkqg	➆/ⓣ	0
偏向性	wtnt	ⓣ	1
偏头疼	wuut	ⓣ	0
偏头痛	wuuc	★/ⓦ/ⓣ	0
偏手儿	wrqt	➆	0
偏重于	wtgf	ⓣ	2
做不了	wgbn	ⓣ	1
做不来	wggo	ⓣ	0
做买卖	wnfn	★/➆/ⓣ	2
做人情	wwng	★/➆/ⓣ	0
做作业	wwog	ⓣ	0
做功课	wayj	➆/ⓣ	0
做圈套	wldd	➆/ⓣ	0
做好事	wvgk	ⓣ	0
做学问	wiuk	★/➆/ⓣ	9
做工作	wawt	★/ⓣ	2
做得到	wtgc	ⓣ	1
做得好	wtvb	ⓣ	0
做手术	wrsy	ⓣ	4
做手脚	wref	★/➆/ⓣ	2
做文章	wyuj	★/➆/ⓣ	7
做活儿	wiqt	★/➆/ⓣ	0
做满月	wiee	➆/ⓣ	0
做生意	wtuj	★/➆/ⓣ	8
做生日	wtjj	★/➆/ⓣ	0
做生活	wtit	➆/ⓣ	0
做礼拜	wprd	★/➆/ⓦ/ⓣ	4
做股票	wesf	ⓣ	0
做贡献	wafm	ⓣ	3
做针线	wqxg	★/➆/ⓣ	2
做错事	wqgk	ⓣ	0
做鬼脸	wrew	★/ⓣ	0
停下来	wggo	ⓣ	27
停尸间	wnuj	ⓦ/ⓣ	1
停机坪	wsfg	★/➆/ⓦ/ⓣ	3
停车位	wlwu	ⓦ/ⓣ	1
停车场	wlfn	★/ⓦ/ⓣ	47
停车库	wlyl	ⓣ	0
停车费	wlxj	ⓣ	2
健全人	wwww	ⓣ	0
健康证	wyyg	ⓣ	0
健美操	wurk	★/➆/ⓦ/ⓣ	4
健身器	wtkk	★/ⓣ	0
健身房	wtyn	★/➆/ⓦ/ⓣ	13
健身操	wtrk	★/➆/ⓦ/ⓣ	1
健身球	wtgf	ⓣ	2
偶像剧	wwnd	ⓦ/ⓣ	0
偶函数	wbov	ⓦ/ⓣ	1
偶发性	wnnt	ⓣ	1
偶然性	wqnt	★/➆/ⓦ/ⓣ	22
偶蹄目	wkhh	ⓦ/ⓣ	0
偷东西	wasg	ⓣ	0
偷偷地	wwfb	ⓣ	0
偷汉子	wibb	★/ⓣ	0
偷逃税	witu	ⓣ	1
偿债率	wwyx	ⓣ	1
傀儡戏	wwca	★/➆/ⓦ/ⓣ	1
傅作义	wwyq	ⓦ/ⓣ	7
傅抱石	wrdg	ⓦ/ⓣ	1
傅振邦	wrdt	ⓦ/ⓣ	0
傅斯年	warh	ⓦ/ⓣ	2
傅科摆	wtrl	➆/ⓦ/ⓣ	0
傅立叶	wukf	ⓦ/ⓣ	1
傅里叶	wjkf	ⓦ/ⓣ	1
傈僳族	wwyt	★/➆/ⓦ/ⓣ	0
傍大款	wdff	➆/ⓦ/ⓣ	0
储备库	wtyl	ⓣ	0
储备粮	wtoy	★/ⓣ	0
储备金	wtqq	★/ⓣ	0
储存罐	wdrm	ⓣ	1
储安平	wpgu	ⓦ/ⓣ	5
储油罐	wirm	★/ⓦ/ⓣ	0
储物柜	wtsa	ⓦ/ⓣ	3
储物箱	wtts	ⓣ	1
储物间	wtuj	ⓣ	0
储蓄所	warn	★/ⓦ/ⓣ	1
储蓄率	wayx	ⓣ	1
储藏室	wapg	★/ⓣ	3
催产素	wugx	ⓦ/ⓣ	1
催化剂	wwyj	★/➆/ⓦ/ⓣ	10
催命鬼	wwrq	★/➆/ⓣ	0
催巴儿	wcqt	➆	0
催泪弹	wixu	★/➆/ⓦ/ⓣ	1
催眠曲	whma	★/➆/ⓣ	0
催眠术	whsy	★/➆/ⓦ/ⓣ	0
催眠药	whax	➆/ⓦ/ⓣ	0
傻丫头	wuud	ⓣ	0
傻乎乎	wttu	★/➆/ⓣ	7
傻傻的	wwrq	ⓣ	0
傻劲儿	wcqt	★/➆/ⓣ	0
傻呵呵	wkks	★/➆/ⓣ	3
傻帽儿	wmqt	➆/ⓣ	0
傻愣愣	wnnl	★/ⓣ	0
像不像	wgwq	ⓣ	0
像素点	wghk	ⓣ	1
儒释道	wtut	★/ⓦ/ⓣ	3
儿化音	qwuj	ⓦ/ⓣ	1
儿媳妇	qvvv	➆/ⓦ/ⓣ	4
儿皇帝	qrup	★/➆/ⓦ/ⓣ	0
儿童剧	qund	★/ⓦ/ⓣ	0
儿童团	qulf	★/➆/ⓣ	0
儿童期	quad	ⓣ	1
儿童村	qusf	★/ⓣ	0
儿童画	qugl	ⓣ	2
儿童节	quab	★/➆/ⓦ/ⓣ	3
儿童诗	quyf	ⓣ	0
元世祖	fapy	ⓦ/ⓣ	8
元器件	fkwr	★/➆/ⓣ	11
元宵节	fpab	★/➆/ⓦ/ⓣ	4
元谋人	fyww	➆/ⓦ/ⓣ	0
元阳县	fbeg	ⓦ/ⓣ	1
兄弟会	kuwf	ⓦ/ⓣ	0
兄弟俩	kuwg	ⓣ	4
充其量	yajg	★/➆/ⓣ	10
充实感	ypdg	ⓣ	0
充放电	yyjn	ⓣ	5
